VIN_samples,Code_samples,Transition_voltages,Code_transitions,Bin_widths,DNL
0.635294118,90,0.635294118,1,0.007058822999999936,0.003921493333324255
0.637058823,90,0.642352941,91,0.007058824000000019,0.003921635555558245
0.638823529,90,0.649411765,92,0.007058823000000047,0.00392149333334002
0.640588235,90,0.656470588,93,0.007058824000000019,0.003921635555558245
0.642352941,91,0.663529412,94,0.007058822999999936,0.003921493333324255
0.644117647,91,0.670588235,95,,
0.645882353,91,,,,
0.647647059,91,,,,
0.649411765,92,,,,
0.651176471,92,,,,
0.652941176,92,,,,
0.654705882,92,,,,
0.656470588,93,,,,
0.658235294,93,,,,
0.66,93,,,,
0.661764706,93,,,,
0.663529412,94,,,,
0.665294118,94,,,,
0.667058824,94,,,,
0.668823529,94,,,,
0.670588235,95,,,,
