VIN_samples,Code_samples,Transition_voltages,Code_transitions,Bin_widths,DNL
0.423529412,60,0.423529412,1,0.007058822999999992,0.003921493333332249
0.425294118,60,0.430588235,61,0.007058824000000019,0.003921635555558245
0.427058824,60,0.437647059,62,0.007058822999999992,0.003921493333332249
0.428823529,60,0.444705882,63,0.007058824000000019,0.003921635555558245
0.430588235,61,0.451764706,64,0.007058822999999992,0.003921493333332249
0.432352941,61,0.458823529,65,,
0.434117647,61,,,,
0.435882353,61,,,,
0.437647059,62,,,,
0.439411765,62,,,,
0.441176471,62,,,,
0.442941176,62,,,,
0.444705882,63,,,,
0.446470588,63,,,,
0.448235294,63,,,,
0.45,63,,,,
0.451764706,64,,,,
0.453529412,64,,,,
0.455294118,64,,,,
0.457058824,64,,,,
0.458823529,65,,,,
