VIN_samples,Code_samples,Transition_voltages,Code_transitions,Bin_widths,DNL
1.30588235,185,1.30588235,1,0.005294119999999847,-0.2470584888889107
1.30764706,185,1.31117647,186,0.008823530000000135,0.2549020444444636
1.30941176,185,1.32,187,0.00705881999999991,0.003921066666653816
1.31117647,186,1.32705882,188,0.005294120000000069,-0.24705848888887916
1.31294118,186,1.33235294,189,0.008823529999999913,0.2549020444444321
1.31470588,186,1.34117647,190,,
1.31647059,186,,,,
1.31823529,186,,,,
1.32,187,,,,
1.32176471,187,,,,
1.32352941,187,,,,
1.32529412,187,,,,
1.32705882,188,,,,
1.32882353,188,,,,
1.33058824,188,,,,
1.33235294,189,,,,
1.33411765,189,,,,
1.33588235,189,,,,
1.33764706,189,,,,
1.33941176,189,,,,
1.34117647,190,,,,
