VIN_samples,Code_samples,Transition_voltages,Code_transitions,Bin_widths,DNL
1.2,170,1.2,1,0.007058820000000132,0.003921066666685347
1.20176471,170,1.20705882,171,0.007058829999999849,0.00392248888886737
1.20352941,170,1.21411765,172,0.0052941100000001295,-0.2470599111110927
1.20529412,170,1.21941176,173,0.008823529999999913,0.2549020444444321
1.20705882,171,1.22823529,174,0.0070588300000000714,0.003922488888899123
1.20882353,171,1.23529412,175,,
1.21058824,171,,,,
1.21235294,171,,,,
1.21411765,172,,,,
1.21588235,172,,,,
1.21764706,172,,,,
1.21941176,173,,,,
1.22117647,173,,,,
1.22294118,173,,,,
1.22470588,173,,,,
1.22647059,173,,,,
1.22823529,174,,,,
1.23,174,,,,
1.23176471,174,,,,
1.23352941,174,,,,
1.23529412,175,,,,
