VIN_samples,Code_samples,Transition_voltages,Code_transitions,Bin_widths,DNL
1.09411765,156,1.09411765,1,0.0017646999999998414,-0.749020444444467
1.09588235,157,1.09588235,157,0.0070588300000000714,0.003922488888899123
1.09764706,157,1.10294118,158,0.007058820000000132,0.003921066666685347
1.09941176,157,1.11,159,0.003529409999999844,-0.49803946666668886
1.10117647,157,1.11352941,160,0.008823530000000135,0.2549020444444636
1.10294118,158,1.12235294,161,0.00705881999999991,0.003921066666653816
1.10470588,158,1.12941176,162,,
1.10647059,158,,,,
1.10823529,158,,,,
1.11,159,,,,
1.11176471,159,,,,
1.11352941,160,,,,
1.11529412,160,,,,
1.11705882,160,,,,
1.11882353,160,,,,
1.12058824,160,,,,
1.12235294,161,,,,
1.12411765,161,,,,
1.12588235,161,,,,
1.12764706,161,,,,
1.12941176,162,,,,
