VIN_samples,Code_samples,Transition_voltages,Code_transitions,Bin_widths,DNL
0.670588235,96,0.670588235,1,0.005294118000000014,-0.24705877333333137
0.672352941,96,0.675882353,97,0.007058823000000047,0.00392149333334002
0.674117647,96,0.682941176,98,0.007058823999999908,0.00392163555554248
0.675882353,97,0.69,99,0.007058824000000019,0.003921635555558245
0.677647059,97,0.697058824,100,0.007058823000000047,0.00392149333334002
0.679411765,97,0.704117647,101,,
0.681176471,97,,,,
0.682941176,98,,,,
0.684705882,98,,,,
0.686470588,98,,,,
0.688235294,98,,,,
0.69,99,,,,
0.691764706,99,,,,
0.693529412,99,,,,
0.695294118,99,,,,
0.697058824,100,,,,
0.698823529,100,,,,
0.700588235,100,,,,
0.702352941,100,,,,
0.704117647,101,,,,
0.705882353,101,,,,
