VIN_samples,Code_samples,Transition_voltages,Code_transitions,Bin_widths,DNL
0.529411765,75,0.529411765,1,0.0017647060000000048,-0.7490195911111104
0.531176471,76,0.531176471,76,0.005294117000000043,-0.24705891555554949
0.532941176,76,0.536470588,77,0.007058824000000019,0.003921635555558245
0.534705882,76,0.543529412,78,0.007058822999999936,0.003921493333324255
0.536470588,77,0.550588235,79,0.007058824000000019,0.003921635555558245
0.538235294,77,0.557647059,80,0.007058823000000047,0.00392149333334002
0.54,77,0.564705882,81,,
0.541764706,77,,,,
0.543529412,78,,,,
0.545294118,78,,,,
0.547058824,78,,,,
0.548823529,78,,,,
0.550588235,79,,,,
0.552352941,79,,,,
0.554117647,79,,,,
0.555882353,79,,,,
0.557647059,80,,,,
0.559411765,80,,,,
0.56117647,80,,,,
0.562941176,80,,,,
0.564705882,81,,,,
