VIN_samples,Code_samples,Transition_voltages,Code_transitions,Bin_widths,DNL
1.37647059,197,1.37647059,1,0.005294119999999847,-0.2470584888889107
1.37823529,197,1.38176471,198,0.007058820000000132,0.003921066666685347
1.38,197,1.38882353,199,0.005294120000000069,-0.24705848888887916
1.38176471,198,1.39411765,200,0.00705881999999991,0.003921066666653816
1.38352941,198,1.40117647,201,0.00705881999999991,0.003921066666653816
1.38529412,198,1.40823529,202,,
1.38705882,198,,,,
1.38882353,199,,,,
1.39058824,199,,,,
1.39235294,199,,,,
1.39411765,200,,,,
1.39588235,200,,,,
1.39764706,200,,,,
1.39941176,200,,,,
1.40117647,201,,,,
1.40294118,201,,,,
1.40470588,201,,,,
1.40647059,201,,,,
1.40823529,202,,,,
1.41,202,,,,
1.41176471,202,,,,
