VIN_samples,Code_samples,Transition_voltages,Code_transitions,Bin_widths,DNL
0.952941176,136,0.952941176,1,0.0017647060000000048,-0.7490195911111104
0.954705882,137,0.954705882,137,0.007058824000000019,0.003921635555558245
0.956470588,137,0.961764706,138,0.008823529000000052,0.25490190222222964
0.958235294,137,0.970588235,139,0.007058824000000019,0.003921635555558245
0.96,137,0.977647059,140,0.005294116999999932,-0.24705891555556536
0.961764706,138,0.982941176,141,,
0.963529412,138,,,,
0.965294118,138,,,,
0.967058824,138,,,,
0.968823529,138,,,,
0.970588235,139,,,,
0.972352941,139,,,,
0.974117647,139,,,,
0.975882353,139,,,,
0.977647059,140,,,,
0.979411765,140,,,,
0.981176471,140,,,,
0.982941176,141,,,,
0.984705882,141,,,,
0.986470588,141,,,,
0.988235294,141,,,,
