VIN_samples,Code_samples,Transition_voltages,Code_transitions,Bin_widths,DNL
0.388235294,55,0.388235294,1,0.0035294120000000095,-0.4980391822222209
0.39,55,0.391764706,56,0.007058822999999992,0.003921493333332249
0.391764706,56,0.398823529,57,0.005294118000000014,-0.24705877333333137
0.393529412,56,0.404117647,58,0.007058823999999964,0.003921635555550251
0.395294118,56,0.411176471,59,0.008823528999999997,0.25490190222222164
0.397058823,56,0.42,60,,
0.398823529,57,,,,
0.400588235,57,,,,
0.402352941,57,,,,
0.404117647,58,,,,
0.405882353,58,,,,
0.407647059,58,,,,
0.409411765,58,,,,
0.411176471,59,,,,
0.412941176,59,,,,
0.414705882,59,,,,
0.416470588,59,,,,
0.418235294,59,,,,
0.42,60,,,,
0.421764706,60,,,,
0.423529412,60,,,,
