VIN_samples,Code_samples,Transition_voltages,Code_transitions,Bin_widths,DNL
0.988235294,141,0.988235294,1,0.0035294120000000095,-0.4980391822222209
0.99,141,0.991764706,142,0.005294118000000014,-0.24705877333333137
0.991764706,142,0.997058824,143,0.0070588259999999625,0.003921919999994694
0.993529412,142,1.00411765,144,0.007058820000000132,0.003921066666685347
0.995294118,142,1.01117647,145,0.00705881999999991,0.003921066666653816
0.997058824,143,1.01823529,146,,
0.998823529,143,,,,
1.00058824,143,,,,
1.00235294,143,,,,
1.00411765,144,,,,
1.00588235,144,,,,
1.00764706,144,,,,
1.00941176,144,,,,
1.01117647,145,,,,
1.01294118,145,,,,
1.01470588,145,,,,
1.01647059,145,,,,
1.01823529,146,,,,
1.02,146,,,,
1.02176471,146,,,,
1.02352941,146,,,,
