run,time,I,Q7,Q6,Q5,Q4,Q3,Q2,Q1,Q0,Vin,sndr
run_0,"[1.000e-12, 1.028e-12, 1.084e-12, …]","[1.464, 0.860, 0.351, …]","[0.691, 0.689, 0.687, …]","[0.687, 0.685, 0.683, …]","[0.687, 0.685, 0.683, …]","[0.687, 0.685, 0.683, …]","[0.688, 0.685, 0.684, …]","[0.688, 0.685, 0.684, …]","[0.688, 0.685, 0.684, …]","[0.689, 0.686, 0.684, …]","[0.900, 0.900, 0.900, …]",2.634
